No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,24313068.1208,True,0.0788927335640139,-0.07454938121580756,-0.21920911780226568
32,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,9964487.2383,True,0.090258855585831,1.1713040997710094,-1.0268636063840508
43,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,4076464.5819,True,0.0886850152905198,0.3441908913384935,-0.38570429907023934
48,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3355088.8273,True,0.0052910052910051,0.28507246770213657,-0.2954038872110679
51,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,10771449.99,True,-0.0284552845528455,-1.1239341506965113,-0.23081137553166026
53,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,35749228.9223,True,-0.0577171307394431,0.8495912708830101,-0.12476027451916896
54,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,4915751.3985,True,-0.0393835616438356,1.0311735366709225,0.2520494638564785
59,000408.SZ,藏格矿业,1996-06-28,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,401312.1853,True,-0.0219399538106235,-0.2655526421380423,0.09815272094100436
63,000415.SZ,渤海租赁,1996-07-16,L71租赁业,L71租赁业,1248717.9246,True,-0.0298102981029808,0.31870852768495483,-0.15424394709798078
69,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,2059682.036,True,-0.0360531309297912,0.5554336806260125,-0.5753916290318617
70,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,3000504.3847,True,0.0,0.6034111806567116,-0.28494502741324224
97,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,4670767.9391,True,-0.0001314751511964,0.5610109095335065,-0.31663976196718346
108,000553.SZ,安道麦A,1993-12-03,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,439562.4665,True,-0.043478260869565,-0.5610031542266769,0.018269290230374824
119,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,14145500.098,True,-0.1310288569389212,0.20697054917188584,0.561942728748416
