No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,13702540.025,True,0.0264123257520176,0.2831474683445673,0.020474770581898435
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1946997.464,True,0.1825273010920436,0.26942879837316824,-0.6931672128391845
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1026392.8232,True,0.0467380720545276,0.5253413833917308,-0.32585559323280644
18,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,2361360.6094,True,0.0569620253164557,0.3247202943287749,-0.5893437359697373
25,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2120810.1086,True,0.0383104125736739,-0.01152379916212487,0.493529628293473
26,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2039235.6599,True,0.0816653322658125,-0.4299414848634373,-0.30796884152157444
28,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5372874.7091,True,0.1018220793140407,0.8481750382757398,0.21306230376230134
37,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3164975.0361,True,0.3175853018372701,1.1907218962331658,0.41236184731614267
41,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,331435.8065,True,0.3542116630669547,0.9976384968230467,0.5867937855221473
42,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3831837.0914,True,0.0381426202321724,0.5948137826638301,0.12188068785469028
45,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,5484136.5734,True,0.0096092248558616,-2.9458995642815022,-3.406734650116662
47,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,6722279.6891,True,0.0889581169955002,0.29118719915083774,-0.044377827691428146
48,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,2744926.7435,True,0.0402321083172148,1.0873110515223587,-0.2506583064826202
49,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1402625.6322,True,0.0468683425649765,1.8294559518267173,1.8347917159137723
60,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,2501990.9128,True,-0.0007849293563578,0.652128612687808,-0.0773362933394656
61,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2693278.1157,True,0.1894273127753303,0.07362741515051896,-1.3776181053938648
