No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,金融业-货币金融服务,金融业-货币金融服务,4974784.5925,True,0.3195747342088804,0.20554238360287252,-0.16396276466459325
5,000009.SZ,中国宝安,1991-06-25,综合-综合,综合-综合,949918.4341,True,0.1097142857142856,0.48250049818893886,-0.3633489030647694
7,000012.SZ,南玻Ａ,1992-02-28,制造业-非金属矿物制品业,制造业-非金属矿物制品业,1073980.6399,True,0.0560975609756098,0.5854749425668018,0.18816720389163813
12,000021.SZ,深科技,1994-02-02,制造业-计算机、通信和其他电子设备制造业,制造业-计算机、通信和其他电子设备制造业,620728.3825,True,0.0151843817787418,-0.9710154557844443,-0.41442492268931064
13,000024.SZ,招商地产(退),1993-06-07,房地产业-房地产业,房地产业-房地产业,2045307.6773,True,-0.0924102889806288,1.0349909880691197,0.6272664532059972
25,000039.SZ,中集集团,1994-04-08,制造业-金属制品业,制造业-金属制品业,1419970.8269,True,0.1588477366255143,0.34266409781810814,0.3805165660121329
33,000059.SZ,华锦股份,1997-01-30,制造业-石油、煤炭及其他燃料加工业,制造业-石油、煤炭及其他燃料加工业,817544.8359,True,0.0730994152046784,-0.4080374570237828,-0.4583347564509174
34,000060.SZ,中金岭南,1997-01-23,制造业-有色金属冶炼和压延加工业,制造业-有色金属冶炼和压延加工业,1865437.1017,True,0.1069114470842331,-0.23713706993114883,0.3189923252154357
35,000061.SZ,农产品,1997-01-10,租赁和商务服务业-商务服务业,租赁和商务服务业-商务服务业,780780.5457,True,0.0762564991334489,-0.06660236896211602,-0.19774559333129876
37,000063.SZ,中兴通讯,1997-11-18,制造业-计算机、通信和其他电子设备制造业,制造业-计算机、通信和其他电子设备制造业,2729251.2176,True,0.1203703703703704,-0.07455509871552868,0.009989501519224231
41,000069.SZ,华侨城Ａ,1997-09-10,水利、环境和公共设施管理业-公共设施管理业,水利、环境和公共设施管理业-公共设施管理业,2335696.0658,True,-0.1162483487450461,0.8648647684035132,1.421288797636299
49,000100.SZ,TCL科技,2004-01-30,制造业-计算机、通信和其他电子设备制造业,制造业-计算机、通信和其他电子设备制造业,1738667.9742,True,0.0814479638009051,1.7600625310120916,0.3710432631482456
53,000157.SZ,中联重科,2000-10-12,制造业-专用设备制造业,制造业-专用设备制造业,5778410.1994,True,0.0054347826086957,0.5849630560219465,0.007720021631541674
57,000338.SZ,潍柴动力,2007-04-30,制造业-汽车制造业,制造业-汽车制造业,2099029.4869,True,-0.0354191263282172,0.6954230536114973,0.027965096634342212
58,000401.SZ,金隅冀东,1996-06-14,制造业-非金属矿物制品业,制造业-非金属矿物制品业,1672886.4901,True,0.1420161883738042,-0.32947752373792394,-0.5837406869104148
59,000402.SZ,金融街,1996-06-26,房地产业-房地产业,房地产业-房地产业,2042936.6879,True,0.0087209302325581,1.0023596613068506,0.49615911065125673
72,000422.SZ,湖北宜化,1996-08-15,制造业-化学原料和化学制品制造业,制造业-化学原料和化学制品制造业,862867.6002,True,0.005240174672489,0.9728568226296079,0.1429918028349917
73,000423.SZ,东阿阿胶,1996-07-29,制造业-医药制造业,制造业-医药制造业,2641945.1001,True,0.1835443037974682,0.9873453903872349,0.43125740063947715
74,000425.SZ,徐工机械,1996-08-28,制造业-专用设备制造业,制造业-专用设备制造业,2368799.8872,True,0.1228070175438598,-0.06061280391427459,-0.3569576292239078
97,000528.SZ,柳工,1993-11-18,制造业-专用设备制造业,制造业-专用设备制造业,1111336.4582,True,0.0409416581371546,-0.1935945921071614,-0.13812746663484088
