No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,13270480.611,True,0.0032894736842106,0.7088960133649412,0.27473905880285626
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2200628.0201,True,-0.0271790065604496,1.3594660903020328,0.15613533603809265
13,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2640351.4036,True,-0.0029498525073747,-0.563268030260543,-0.08758724210746538
19,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1774086.6532,True,-0.0162314749470712,-0.15523983310857703,-0.10792952996630015
25,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2253471.143,True,0.0513068731848982,0.29263026662487207,-0.4857810377672285
26,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2046747.0904,True,0.0065252854812396,-0.46638071198769826,-0.1081551948151655
28,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5010281.0754,True,0.0139165009940358,0.34664150227133633,-0.017454212647686623
32,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,4285276.7734,True,0.007278020378457,-0.4591913503987937,-0.22250574746919732
42,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,1790511.0553,True,0.0362750406063887,-0.05365881708438214,0.35249525189494146
43,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2900958.2025,True,-0.0043572984749455,0.36602140576390507,0.387814230105334
46,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,4506763.2216,True,0.0046728971962617,-0.38342132710036897,-0.04082946335291657
48,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,17128909.8462,True,0.007421150278293,0.893582188555725,-0.10087572789604402
49,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1988858.7577,True,0.0370231245926495,0.3705989870567444,0.2921724383703488
