No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,金融保险业-银行业,金融保险业-银行业,3974859.1002,True,0.275477707006369,0.2191303944191052,0.08727289127149226
2,000002.SZ,万科Ａ,1991-01-29,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,8454281.5263,True,0.1499999999999999,1.2927912832886261,-0.3250501703995281
6,000009.SZ,中国宝安,1991-06-25,综合类,综合类,831178.6298,True,0.1733333333333335,0.8326521480109289,-0.6744600218950296
9,000012.SZ,南玻Ａ,1992-02-28,制造业-非金属矿物制品业-金属非金属-玻璃及玻璃制品业,制造业-非金属矿物制品业-金属非金属-玻璃及玻璃制品业,887823.9956,True,0.2406015037593984,0.6072152561590032,0.2586808470896765
15,000021.SZ,深科技,1994-02-02,信息技术业-计算机及相关设备制造业,信息技术业-计算机及相关设备制造业,545608.3872,True,0.1834170854271357,-1.0217955626555701,0.15630499205555354
16,000024.SZ,招商地产(退),1993-06-07,房地产业-房地产开发与经营业,房地产业-房地产开发与经营业,1632003.6167,True,0.2351239669421487,0.9083666440641152,1.0422786798776877
28,000039.SZ,中集集团,1994-04-08,制造业-金属制品业-金属非金属-集装箱和金属包装物品制造业,制造业-金属制品业-金属非金属-集装箱和金属包装物品制造业,1152725.667,True,0.2601092896174863,-0.03453902636171291,0.32249861181438844
37,000059.SZ,华锦股份,1997-01-30,制造业-石油加工及炼焦业-石油化学塑胶塑料,制造业-石油加工及炼焦业-石油化学塑胶塑料,659077.9955,True,0.233695652173913,-0.26156853168450134,0.09126005788955005
38,000060.SZ,中金岭南,1997-01-23,制造业-有色金属冶炼及压延加工业-金属非金属,制造业-有色金属冶炼及压延加工业-金属非金属,1531513.5542,True,0.238030095759234,-0.43811521799465436,0.16091979694092606
39,000061.SZ,农产品,1997-01-10,批发和零售贸易-食品饮料烟草和家庭用品批发业,批发和零售贸易-食品饮料烟草和家庭用品批发业,608186.9514,True,0.3073394495412844,-0.06417413779993358,-0.2060361318022642
