No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,13314374.1522,True,0.0185589519650655,0.2899215134442767,0.22989464648223734
3,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1393553.0189,True,-0.0674518201284793,-0.5258799443176521,-0.438765817522191
4,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2196387.8891,True,-0.0908221797323135,1.2169345043656978,0.11783456146549215
13,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,2723605.7271,True,0.0101156069364161,-0.8410440321868251,-0.17178094225308904
21,000039.SZ,中集集团,1994-04-08,C33金属制品业,C33金属制品业,1843651.812,True,0.0689189189189189,-0.4374297938362771,0.2320125158656755
26,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2465770.6815,True,0.0628875110717452,0.2670719802160674,0.049797582922259234
27,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2092418.3065,True,-0.0619047619047617,-0.40448644228500696,0.1910093851954589
29,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5448204.7052,True,-0.0648148148148148,0.1729470282934571,0.12363970807558669
33,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,4254667.6536,True,-0.0028694404591104,-0.6059381746129826,-0.4322451072290389
43,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,1779581.1876,True,-0.0338137472283812,-0.2919650880763201,0.07064260250990875
44,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2844568.0863,True,0.002202643171806,-0.09254089958683076,0.09861361829506166
48,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,17864546.1077,True,0.0267857142857141,0.03959790331311064,-0.15244780177702355
49,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,2150817.9399,True,0.1143430290872618,0.2037997723586244,0.12280148123384232
63,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3522383.2151,True,-0.000550964187328,0.7949515220724496,-0.009196392827831051
64,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2363825.1971,True,-0.0088495575221239,0.005831336989602254,0.27070322609613473
69,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,3779547.3678,True,0.0627078384798101,-0.5791842538685845,-1.1255443051859
94,000555.SZ,神州信息,1994-04-08,I65软件和信息技术服务业,I65软件和信息技术服务业,547889.3229,True,-0.0543071161048689,0.2926986525579422,0.15043571488063884
96,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,3036402.7086,True,-0.06071964017991,-0.2874123009220596,-0.20607946447073813
101,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,4625847.4713,True,0.0147590361445781,-0.08514295039876507,-0.23462736705650905
126,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2556111.7722,True,-0.0575377692060431,1.2798870849722523,1.6485658096360276
127,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,5618756.3126,True,0.0450331125827814,0.29506861521677086,-0.14102497578311757
130,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2944619.2345,True,0.0981012658227846,0.5006524868002729,0.5660329562514177
138,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,14702955.5587,True,0.028731045490822,0.9821441367057835,-0.36411347684852763
155,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,2583831.2554,True,-0.0295291300877891,0.457374513199982,0.017032601288810262
167,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3546043.8408,True,0.147147147147147,0.6677990477594382,-0.24218498219616358
168,000712.SZ,锦龙股份,1997-04-15,J67资本市场服务,J67资本市场服务,1944816.8,True,-0.0190677966101695,0.1708821502738842,1.2338385281585298
177,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,6872158.1117,True,0.1,1.1728729649057152,0.5172602818847534
179,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,3908559.0,True,-0.0882352941176469,0.10063067141216842,-0.00018792552166756876
184,000738.SZ,航发控制,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,2834319.1714,True,0.0015692428403297,-0.2428365653827242,0.0038731375171157517
196,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,5886101.6313,True,0.0654923215898823,-0.24940490277241872,-0.28622034920304973
197,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,9979925.4083,True,0.0233781414377556,-0.34991394366890216,-0.09350801090798663
199,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,1883413.9312,True,-0.0268714011516314,0.8132352353228373,-0.06722601276772243
202,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,4851467.2339,True,-0.0356798457087753,-0.3298858265593163,-0.04841347477028196
207,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,2987082.7487,True,-0.0535168195718653,-0.2832171933081683,-0.462260803622156
210,000800.SZ,一汽解放,1997-06-18,C36汽车制造业,C36汽车制造业,1534576.6828,True,-0.0018231540565176,0.13798614529243602,0.07149819948500981
226,000826.SZ,启迪环境,1998-02-25,N77生态保护和环境治理业,N77生态保护和环境治理业,2793636.4148,True,0.035833586395384,-0.4283457539589757,0.023333515816469738
233,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,3597648.6114,True,-0.0755939524838011,1.222319884160545,-0.4642824268651569
238,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,13087766.4053,True,0.0675129832660128,0.42987368283684735,-0.30290016828830885
246,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,2782538.5522,True,-0.0098522167487685,-0.07385264198115932,-0.4159801260121578
256,000895.SZ,双汇发展,1998-12-10,C13农副食品加工业,C13农副食品加工业,6904856.3822,True,0.017110266159696,-0.8376644370486843,-0.4713726865629997
267,000917.SZ,电广传媒,1999-03-25,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,1528353.8603,True,-0.0678670360110803,0.8401219154448711,-0.1392684917247259
281,000938.SZ,紫光股份,1999-11-04,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1182660.1954,True,-0.0517900590893289,-0.09233820959346613,0.10240479884910139
295,000963.SZ,华东医药,2000-01-27,F52零售业,F52零售业,3128270.3551,True,0.0529582126603225,-0.3217420173916794,-0.1464642713352309
301,000977.SZ,浪潮信息,2000-06-08,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2034618.5942,True,-0.0668549905838041,0.4762943298462925,0.0910726939989986
319,002007.SZ,华兰生物,2004-06-25,C27医药制造业,C27医药制造业,2879211.8033,True,-0.0396648044692735,0.1685129804550375,0.21951025853691847
320,002008.SZ,大族激光,2004-06-25,C35专用设备制造业,C35专用设备制造业,2237979.9409,True,-0.0022261798753339,0.45799983382278986,0.11547292198940018
336,002027.SZ,分众传媒,2004-08-04,L72商务服务业,L72商务服务业,5056253.4849,True,-0.0437544107268877,0.9438086117555653,-1.345164498142952
354,002049.SZ,紫光国微,2005-06-06,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1964739.0918,True,-0.0673105946272263,-0.42966741764952676,0.2960470322772365
368,002065.SZ,东华软件,2006-08-23,I65软件和信息技术服务业,I65软件和信息技术服务业,3188450.8565,True,-0.092053842813721,-0.12676386367931192,0.1829335820462392
374,002074.SZ,国轩高科,2006-10-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1450373.5514,True,0.0041733547351525,0.8162745888090821,-0.6933152007973209
380,002085.SZ,万丰奥威,2006-11-28,C36汽车制造业,C36汽车制造业,3271232.4043,True,-0.0373210633946829,-1.4711815991484578,-0.017668132492778835
416,002131.SZ,利欧股份,2007-04-27,I64互联网和相关服务,I64互联网和相关服务,1254716.1334,True,-0.1127113337507828,0.19292466708412406,-1.3670264333281492
425,002142.SZ,宁波银行,2007-07-19,J66货币金融服务,J66货币金融服务,5744896.4086,True,0.0201149425287356,-0.13074562996078848,0.05053030284054581
432,002152.SZ,广电运通,2007-08-13,C34通用设备制造业,C34通用设备制造业,1708626.3003,True,-0.0143613000755858,-1.0391214271102742,-0.2427485539167154
433,002153.SZ,石基信息,2007-08-13,I65软件和信息技术服务业,I65软件和信息技术服务业,1192084.5406,True,-0.0737060041407867,-0.6303430643031267,0.241257967247701
447,002174.SZ,游族网络,2007-09-25,I64互联网和相关服务,I64互联网和相关服务,739842.2842,True,0.0114068441064638,0.21054213029521013,0.928574490810879
456,002183.SZ,怡亚通,2007-11-13,L72商务服务业,L72商务服务业,2278546.7422,True,-0.0371040723981902,0.5141959410724681,-0.24895766510093686
468,002195.SZ,岩山科技,2007-12-12,I65软件和信息技术服务业,I65软件和信息技术服务业,995151.988,True,-0.128747795414462,0.5577818492159252,0.11122243971251337
472,002202.SZ,金风科技,2007-12-26,C34通用设备制造业,C34通用设备制造业,3691516.039,True,-0.0296511627906974,0.21632393356548707,-0.16905309237181368
494,002230.SZ,科大讯飞,2008-05-12,I65软件和信息技术服务业,I65软件和信息技术服务业,3143502.1745,True,-0.013143483023001,0.3884915063779978,0.22444905195246614
497,002236.SZ,大华股份,2008-05-20,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2337511.3921,True,0.0007304601899196,0.09340167724149266,0.18676271607268774
500,002241.SZ,歌尔股份,2008-05-22,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3350126.6178,True,0.018001469507715,-0.21662051614005093,-0.16819020272732368
510,002252.SZ,上海莱士,2008-06-23,C27医药制造业,C27医药制造业,8490411.2952,True,-0.0366853690116529,-1.2968825219749855,0.13793424883927763
540,002292.SZ,奥飞娱乐,2009-09-10,C24文教、工美、体育和娱乐用品制造业,C24文教、工美、体育和娱乐用品制造业,1529368.1033,True,-0.0556773345024111,0.6920633051855378,-0.6044527567611575
549,002304.SZ,洋河股份,2009-11-06,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,8699978.7454,True,-0.008892025405787,-1.1805720995403959,-0.2998652990378185
552,002310.SZ,东方新能,2009-11-27,E48土木工程建筑业,E48土木工程建筑业,2003765.9378,True,-0.0378151260504202,0.27778382751226516,0.25977580737367917
616,002385.SZ,大北农,2010-04-09,C13农副食品加工业,C13农副食品加工业,1691362.301,True,-0.0897615708274893,0.05937469885951635,-0.4484072645385431
643,002415.SZ,海康威视,2010-05-28,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,11224164.8288,True,0.0779702970297029,-0.8221476718610659,0.02367580391625978
653,002426.SZ,胜利精密,2010-06-08,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1608634.3096,True,-0.072463768115942,-0.0234549168301228,-0.3033038406928522
674,002450.SZ,康得退(退),2010-07-16,C29橡胶和塑料制品业,C29橡胶和塑料制品业,5495914.3075,True,-0.0611924686192468,0.858793892570614,0.47735375721541357
680,002456.SZ,欧菲光,2010-08-03,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3523912.7285,True,0.0192786069651742,0.33908785354677007,-0.6517802093721089
685,002465.SZ,海格通信,2010-08-31,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2143220.0644,True,-0.0184409052808046,0.3134261134958775,0.005196259344857873
