No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,18083811.615,True,-0.0855345911949685,0.2234807650616284,-0.14212883958740072
2,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,3012110.8434,True,-0.2233333333333333,0.5979021295917681,-0.12027518822868011
8,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1830448.4523,True,-0.1106142408665953,0.45340991982587764,0.20257205184670746
14,000039.SZ,中集集团,1994-04-08,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,3263941.6626,True,0.1511047754811116,-0.26044170264343786,-0.13606393306901737
22,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,4267359.8591,True,-0.1609291561008048,-0.1149197397687125,0.3044115553895831
23,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,3902282.0091,True,-0.1937301021965721,-0.6935953965654992,0.08962792090230377
24,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,8650060.0674,True,-0.2543062950203569,0.8719832713487334,-0.08110104946445378
27,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,3654032.8241,True,0.0570032573289902,0.8187202179479208,1.0547449237816238
35,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5745638.105,True,-0.1541916167664671,1.2908692513234794,0.026460120960964034
39,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,598146.3769,True,-0.3295859096870901,0.39852145010950707,-1.5373349157852363
40,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,5591068.5287,False,-0.0918253079507278,1.1208923879907,0.8825665218079108
43,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,6086252.4583,True,-0.1675204918032786,0.6975590818153766,0.22085898291069808
45,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,8298122.9891,True,-0.0291666666666666,-0.3583254076176934,-0.05842514797345141
46,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,3221941.452,True,-0.0170754424091897,1.1151292677289977,-0.42502889605821476
47,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1825802.367,True,-0.2149765990639625,1.3298295554446142,-0.27775579607113726
58,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3790920.1576,True,-0.1181229773462781,0.8119318410729701,0.3738914458818351
59,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,3454631.9129,True,-0.1401861055797686,0.3918570183992661,-0.4458573613849173
63,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,5603313.9427,True,-0.2861305361305362,-0.8687028260928389,-0.15109513223749071
78,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,7808157.0794,True,0.1058838610434558,-0.09219399394795091,0.45881917635556
91,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,4540873.9051,True,0.0379867046533712,0.461786110142794,0.26805661778229534
97,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,3530564.8003,True,0.2385112039498671,-0.08046883984387034,-0.1387349836119228
101,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,2942610.5968,True,-0.1286460169284172,0.18942972823408052,-0.38693054622496165
112,000598.SZ,兴蓉环境,1996-05-29,D46水的生产和供应业,D46水的生产和供应业,1759930.9155,True,-0.1030927835051547,1.3136412574603527,0.2875362372391596
124,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,3076469.7556,True,-0.1809974855656748,1.1264323593710097,-0.5585582450521299
125,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,7300102.18,True,-0.0453159717427967,-0.36744772096760103,-0.40614628080094106
135,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,18578825.2851,True,-0.0176787086856263,0.21946920797632355,0.5568780413851543
149,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,3919597.2099,True,-0.2000421921430907,-0.08797061755913087,-0.6037652159270203
155,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,5361530.3221,True,0.3182674199623352,0.7733485870734317,-0.5681306280492616
164,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,11770068.4023,True,-0.0371057513914655,1.6673672085395066,1.4721487427534719
167,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,6481530.0,True,0.0916930152342625,-0.5231046866548359,-0.6061612429908158
168,000729.SZ,燕京啤酒,1997-07-16,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,2815533.0394,True,-0.1165595717921972,-0.2600753064889597,-0.10842945712490744
172,000738.SZ,航发控制,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,4649016.6522,True,-0.2341801385681294,-0.2593896890446211,-0.01382812806260525
175,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,3947616.581,True,-0.2193308550185874,0.04864918927960042,-0.36887263792857944
184,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,9930294.7075,True,-0.0092769778003972,0.26302499060822987,0.19541079397804573
185,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,15289529.8515,True,-0.1703296703296705,-1.0098354233292468,-0.23942827327943456
187,000778.SZ,新兴铸管,1997-06-06,C33金属制品业,C33金属制品业,2767991.4187,True,0.613947696139477,0.5765956735342411,-0.05387766220791436
190,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,8180583.1751,True,-0.2225540204978433,-0.19578320561155943,-0.24910140617640586
194,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,3278576.1526,True,-0.1263280881731239,-0.280129761103989,-0.11322760147755631
197,000800.SZ,一汽解放,1997-06-18,C36汽车制造业,C36汽车制造业,3210328.7734,True,0.0471380471380469,0.04362169411115309,-0.5361278769016166
212,000825.SZ,太钢不锈,1998-10-21,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,4271987.3948,True,-0.1079046424090338,0.1607637284958666,-0.4531308388586962
213,000826.SZ,启迪环境,1998-02-25,N77生态保护和环境治理业,N77生态保护和环境治理业,4119207.0835,True,-0.2293300628818315,-0.372564619244568,0.24916922342787973
217,000831.SZ,中国稀土,1998-09-11,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2635839.1149,True,-0.3028073044426274,0.8692113842695802,-0.2503258227764753
221,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,3567864.1572,True,-0.0096638655462185,0.44510516023549906,-0.3062189577555581
225,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,10183651.2476,True,0.1459521816080424,0.04363181115144171,0.4095681447311521
230,000869.SZ,张裕Ａ,2000-10-26,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,2278640.52,True,-0.073490315229776,-1.1285298823866314,-0.2723896919201347
231,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,3804005.7143,True,-0.1669527896995708,0.34526760498180625,-0.35915588385090697
232,000878.SZ,云南铜业,1998-06-02,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,3015498.4743,True,0.0465612985903458,-0.3035635054941028,1.3998869710609236
234,000883.SZ,湖北能源,1998-05-19,D44电力、热力生产和供应业,D44电力、热力生产和供应业,6965932.8297,True,-0.3521201005248596,-1.1358745956042313,2.4306743784073186
239,000895.SZ,双汇发展,1998-12-10,C13农副食品加工业,C13农副食品加工业,4556309.5701,True,-0.1821319018404908,0.0005825318663313928,0.20426729887119058
240,000898.SZ,鞍钢股份,1997-12-25,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,4310402.6968,True,-0.0018501105019338,-0.8262817295977719,-0.48008976243777585
271,000960.SZ,锡业股份,2000-02-21,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2830844.671,True,-0.229150726855394,-0.08227690528547471,0.2912824161412789
273,000963.SZ,华东医药,2000-01-27,F52零售业,F52零售业,3298848.3316,True,-0.0926631124650927,-1.3817061339562404,-0.11103654262914883
278,000970.SZ,中科三环,2000-04-20,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2498959.2,True,-0.1708187241956735,0.575013866811158,-0.6344117707159324
288,000999.SZ,华润三九,2000-03-09,C27医药制造业,C27医药制造业,3288147.4154,True,-0.1515912897822445,-0.6038942731128475,-0.19179265726175498
291,002001.SZ,新和成,2004-06-25,C27医药制造业,C27医药制造业,2533423.2563,True,-0.3185611935829332,0.30073849486504045,0.6684964920362084
295,002007.SZ,华兰生物,2004-06-25,C27医药制造业,C27医药制造业,3505730.509,True,-0.300355064480345,0.05737506750187753,-0.12296356987867711
296,002008.SZ,大族激光,2004-06-25,C35专用设备制造业,C35专用设备制造业,2953031.5656,True,-0.1542991755005889,1.5419912951971062,0.7509910646753732
317,002038.SZ,双鹭药业,2004-09-09,C27医药制造业,C27医药制造业,2458647.4445,True,-0.1581215633823749,0.30196309318910053,-0.2891532969973354
326,002051.SZ,中工国际,2006-06-19,E48土木工程建筑业,E48土木工程建筑业,2532903.153,True,-0.1361515063483654,-0.2897587107901492,-0.5544303663801262
