No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,19523360.0573,True,0.1736842105263156,-0.2645578112044607,0.2280290434170165
2,000008.SZ,神州高铁,1992-05-07,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,1825630.2087,True,-0.074235807860262,-0.751526216943331,0.08876334345155937
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1727872.5904,True,-0.0605686032138442,0.8314185921967454,-0.22497498614185465
24,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2458731.4795,True,-0.0249846774736605,0.32736787645715804,-0.3652022167344439
27,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,11082163.1616,True,0.0474984167194427,0.6624892810596679,1.392745094980023
31,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,5382572.4928,True,0.0,-0.10176321979516612,-0.2917727146448431
38,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3906588.8095,True,-0.007125890736342,0.5792929226053386,1.5943562834181133
41,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,1392067.6961,True,-0.0527817403708987,-0.540521607326909,0.5585940103742965
42,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2888601.7356,True,-0.0455531453362256,0.16397054914133108,-0.05700572507734711
45,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,4186653.6081,True,0.0124999999999999,-0.4457606974311495,0.049153486366044136
47,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,32170599.7638,True,0.0112625963248369,0.050321979725737265,-0.20793964304228602
48,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,3606301.869,True,-0.0534883720930231,0.7308457738526517,1.3983981519720414
56,000415.SZ,渤海租赁,1996-07-16,L71租赁业,L71租赁业,1987743.7455,True,-0.07981220657277,-0.717257757205101,0.12400616432310538
63,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,4188674.0071,True,-0.0658589624106864,0.9137091517928138,-1.5751353851235221
64,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2629580.6927,True,0.0,0.1293324595985867,-0.11579864607441756
86,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,10917958.2361,True,-0.0898539510590966,-0.24579445796413002,-0.0679599337840465
98,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,3129828.9017,True,-0.131578947368421,-0.14938794206394385,-0.09010166831199229
105,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,8533987.6986,True,-0.0478637969804047,0.0275812956771867,-0.20007346598740094
131,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2599153.4447,True,-0.0159003008165019,1.2266223199261994,0.1984493355682237
132,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,5073428.558,True,-0.0273871206513693,0.4893961803407907,-0.24804090097762566
135,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2782093.5448,True,-0.0412371134020619,0.37471291847330773,-0.14086025312623973
143,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,25404442.9451,True,0.0155502392344499,1.2046304539589008,0.0631245253253947
162,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,2260877.5159,True,-0.0331950207468879,-0.015814871360166655,-0.07990312666772217
173,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,4448480.1476,True,-0.009546539379475,0.6845357384572757,-0.05387342706709858
183,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,21061228.1121,True,-0.1373182552504038,0.9617090066140033,1.3915823117184631
186,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,3635549.1,True,-0.0240192153722978,0.2170739990577959,-0.33238692039333323
191,000738.SZ,航发控制,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,2145788.1197,True,-0.1046637744034706,-0.30939690653798774,-0.5102364146858578
193,000750.SZ,国海证券,1997-07-09,J67资本市场服务,J67资本市场服务,2310115.1512,True,-0.042124542124542,-0.3788667052135244,-0.0442263815023074
202,000768.SZ,中航西飞,1997-06-26,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,5088733.294,True,-0.0529765155652646,-0.0464855231887944,-0.40220709803033716
203,000776.SZ,广发证券,1997-06-11,J67资本市场服务,J67资本市场服务,10494903.7657,True,0.0039525691699604,0.03786440383365722,-0.05503639655660799
208,000783.SZ,长江证券,1997-07-31,J67资本市场服务,J67资本市场服务,4976452.9917,True,-0.0055741360089187,-0.7446805270720637,-0.14333352488535345
212,000792.SZ,盐湖股份,1997-09-04,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,4243086.0115,True,-0.1154094132817535,0.12787264680267918,0.4089589405036699
230,000826.SZ,启迪环境,1998-02-25,N77生态保护和环境治理业,N77生态保护和环境治理业,3174189.5987,True,-0.0610975939443094,0.13277154922270717,-0.351603850636417
238,000839.SZ,国安股份,1997-10-31,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,4401045.0878,True,-0.1706454465075155,0.8315029133062355,0.6051459176027296
243,000858.SZ,五粮液,1998-04-27,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,25287292.6157,True,-0.021187705162638,0.15802776275937158,-0.3013191361023377
251,000876.SZ,新希望,1998-03-11,C13农副食品加工业,C13农副食品加工业,3082773.9594,True,0.0106241699867197,0.1716058838212382,0.12480060406330791
262,000895.SZ,双汇发展,1998-12-10,C13农副食品加工业,C13农副食品加工业,8679731.0758,True,-0.046077684691546,-0.12339689730231479,0.10033314935278466
274,000917.SZ,电广传媒,1999-03-25,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,1312749.4985,True,-0.0694444444444443,0.18212571246174972,-0.1651708665870082
286,000938.SZ,紫光股份,1999-11-04,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1301552.9626,True,0.0696222791293215,0.5602547888473389,0.8971372946647933
295,000959.SZ,首钢股份,1999-12-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,1978672.88,True,-0.0437405731523378,-1.0062386630379518,0.03739620171418934
298,000963.SZ,华东医药,2000-01-27,F52零售业,F52零售业,4584541.6249,True,-0.0563327032136106,-0.40019512656382383,-0.3060085597592712
304,000977.SZ,浪潮信息,2000-06-08,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,2276726.6133,True,0.0410427066001108,0.48041604274825267,0.2342464616438675
321,002007.SZ,华兰生物,2004-06-25,C27医药制造业,C27医药制造业,2303337.8916,True,0.0236916548797736,0.7345293469526922,-0.18071273230183432
322,002008.SZ,大族激光,2004-06-25,C35专用设备制造业,C35专用设备制造业,4746605.5626,True,0.0308117297067571,0.7799739635847283,0.3166604074058479
336,002027.SZ,分众传媒,2004-08-04,L72商务服务业,L72商务服务业,6906542.5073,True,0.0101010101010099,0.19058074486228305,-0.07732978502787347
351,002044.SZ,美年健康,2005-05-18,Q84卫生,Q84卫生,2029063.9936,True,0.0205696202531646,-0.053594304361134076,0.3039082717138181
355,002049.SZ,紫光国微,2005-06-06,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,1957618.4856,True,0.3659162154459958,-0.01937316400631306,0.48608485260807244
369,002065.SZ,东华软件,2006-08-23,I65软件和信息技术服务业,I65软件和信息技术服务业,2814602.8854,True,-0.0501002004008014,0.08939783134124227,-0.1810713674405636
374,002074.SZ,国轩高科,2006-10-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1460010.6821,True,-0.1161338487138219,0.9605035504879864,-0.3694818857554783
416,002131.SZ,利欧股份,2007-04-27,I64互联网和相关服务,I64互联网和相关服务,1010280.9799,True,-0.0385852090032153,0.1215992826688975,0.6449026498361217
425,002142.SZ,宁波银行,2007-07-19,J66货币金融服务,J66货币金融服务,7715297.4615,True,0.09080118694362,-0.5688613129963521,0.5066690073315087
