No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,13857960.0757,True,0.0204255319148938,-0.12759503281424392,-0.24874113407373896
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,2979338.124,True,-0.0699119627136198,1.3980793276616645,2.228757843017825
13,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1495025.9615,True,-0.0692599620493358,0.597154772252035,-0.43228508566338153
19,000039.SZ,中集集团,1994-04-08,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2379483.6364,True,0.0971786833855801,-0.13923611875078165,-0.13696543782625187
25,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2525242.6507,True,0.1206070287539937,0.2413548372086307,-0.2039051022957083
26,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2374544.6657,True,0.164581961816985,-0.23794404998260654,-0.4659392888029422
28,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5877304.8749,True,0.0531373657433578,0.9740294137496032,-0.13095938784428002
30,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,2539770.6852,True,0.0185185185185186,1.188550165221777,0.3849634809159299
38,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3481225.9471,True,0.0951156812339333,1.1735934036998046,-0.2935637745776605
41,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,1758182.0185,True,0.0092307692307693,0.3743176498639967,-0.5509311138984294
42,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3193565.4897,True,0.0328185328185328,0.4231920293293055,-0.008501735459404358
45,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,3388122.3578,True,0.0377906976744186,0.04549838532568273,-0.15793289335184652
47,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,6008231.733,True,0.1793029105282071,0.2901577994117514,0.11151345266311918
48,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,1962455.248,True,0.0125786163522012,0.44378519273192996,-0.39823442063716125
49,000400.SZ,许继电气,1997-04-18,C38电气机械和器材制造业,C38电气机械和器材制造业,1386497.7816,True,0.0264131008980454,0.49548811535236803,-0.7796652732148686
62,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3026067.1443,True,0.1144257404645217,1.0499481210373882,0.2054894176033678
63,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,3096443.6109,True,-0.0427927927927929,1.0611632856043713,0.2055216657685171
68,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,2944433.7209,True,0.0139267332727821,-0.15169108662402225,-0.7717177615221585
83,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,7047889.0563,True,0.0635618043350907,-0.7999032867494233,0.6103563378325703
84,000539.SZ,粤电力Ａ,1993-11-26,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1866907.5982,True,-0.0080971659919028,-1.4049296642448839,-0.08623909109534944
96,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,5010303.6331,True,0.0418968692449355,1.1898113708574574,0.12319527513355549
103,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,3249219.0695,True,0.1399747793190418,0.30330154275180116,0.32221233381806935
107,000581.SZ,威孚高科,1998-09-24,C36汽车制造业,C36汽车制造业,1953919.1003,True,0.0416491375683636,0.5056353169885355,-0.3672266284516896
116,000598.SZ,兴蓉环境,1996-05-29,D46水的生产和供应业,D46水的生产和供应业,2200843.1097,True,-0.0417227456258411,1.21078748212526,-0.2066561675181675
128,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2263437.2082,True,0.0840630472854642,1.6098399180057419,-0.2773974635247584
129,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,4928837.1986,True,0.1450742240215923,0.3337581841796772,0.047299498381145784
131,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,3632971.7828,True,-0.0554089709762531,1.0756662109588648,0.9400232169318374
138,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,10948396.3182,True,0.1707700366684128,0.983328819478118,0.4491116041059096
154,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,3036010.3773,True,0.0275983558426307,0.20840781413963494,0.16915266854930228
165,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3301853.3271,True,0.0571428571428571,1.2123837835740734,0.2484491883906843
167,000712.SZ,锦龙股份,1997-04-15,J67资本市场服务,J67资本市场服务,2338033.0,True,0.0705882352941176,0.10899242892997418,-0.3823587430505651
175,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,6842582.0292,True,0.0102040816326531,1.9815040943269322,-0.031129596930335762
178,000728.SZ,国元证券,1997-06-16,J67资本市场服务,J67资本市场服务,4438866.0,True,0.0116435288849081,-0.6361231837378043,-0.4607710551808078
