No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,18356011.9586,True,-0.0643382352941177,-0.2337838415719169,-0.36393314978968255
24,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2090023.3003,True,-0.0419239726541957,0.47577679635150266,-0.31547346537196536
37,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3811907.1949,True,-0.0146482897722498,0.4388081115315567,-0.4289439472284832
41,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,2614834.7656,True,-0.0095011876484562,0.568314407640822,-0.11669917724495044
44,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,9293047.3056,True,-0.0252100840336135,-0.41521726035613543,0.2595713997627095
46,000333.SZ,美的集团,2013-09-18,C38电气机械和器材制造业,C38电气机械和器材制造业,32903078.0236,True,0.05411348227907,0.4389456353896537,0.24828005991306482
47,000338.SZ,潍柴动力,2007-04-30,C36汽车制造业,C36汽车制造业,3568779.7765,True,0.0831265508684864,0.9801396672798193,0.41964209160494576
62,000423.SZ,东阿阿胶,1996-07-29,C27医药制造业,C27医药制造业,3851932.3409,True,0.1320256506978498,0.9396747290626716,-0.47270410770523025
63,000425.SZ,徐工机械,1996-08-28,C35专用设备制造业,C35专用设备制造业,2825400.5315,True,0.0169952741259979,0.9528910270340762,0.018792343732828162
68,000503.SZ,国新健康,1992-11-30,I64互联网和相关服务,I64互联网和相关服务,3595288.816,True,-0.0604161443970922,-0.9134867434519143,1.1494533969188137
86,000538.SZ,云南白药,1993-12-15,C27医药制造业,C27医药制造业,9867193.2743,True,0.1629803282030375,-0.08525886367169143,-0.4018690551187305
100,000559.SZ,万向钱潮,1994-01-10,C36汽车制造业,C36汽车制造业,2249323.0386,True,-0.0042579142267942,-0.46633001827323417,0.2192017495861218
105,000568.SZ,泸州老窖,1994-05-09,C15酒、饮料和精制茶制造业,C15酒、饮料和精制茶制造业,8442872.5211,True,0.1611493866577047,-0.05651337028454351,0.1361802116185627
131,000623.SZ,吉林敖东,1996-10-28,C27医药制造业,C27医药制造业,2164318.2498,True,-0.0186023127199599,0.647868415243616,-0.5920219456282343
132,000625.SZ,长安汽车,1997-06-10,C36汽车制造业,C36汽车制造业,3896272.7844,True,0.0039603960396039,0.35911666868767467,0.12921173959740748
135,000630.SZ,铜陵有色,1996-11-20,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2457065.8262,True,-0.0194552529182876,0.3431446514437497,-0.003691069443581496
143,000651.SZ,格力电器,1996-11-18,C38电气机械和器材制造业,C38电气机械和器材制造业,26313857.1942,True,0.0508849557522124,1.0485950619098672,-1.5735937113632756
162,000686.SZ,东北证券,1997-02-27,J67资本市场服务,J67资本市场服务,1795127.3858,True,-0.0737386804657179,-0.045923319586934075,0.1458398426968099
173,000709.SZ,河钢股份,1997-04-16,C31黑色金属冶炼和压延加工业,C31黑色金属冶炼和压延加工业,3482342.4545,True,-0.039755351681957,0.6539740255780429,-0.05448246100909035
183,000725.SZ,京东方Ａ,2001-01-12,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,14627733.9942,True,-0.0351288056206089,1.1796329139755795,-1.6961262966378374
