No,code,name,ipo_date,industry_zx,industry_sw,MKT_CAP_FLOAT,is_open1,PCT_CHG_NM,liq_barra_con_equal_ortho,mom_con_equal_ortho
1,000001.SZ,平安银行,1991-04-03,J66货币金融服务,J66货币金融服务,12382453.2534,True,0.0616822429906542,-0.2471535061059692,-0.14659400459981767
3,000009.SZ,中国宝安,1991-06-25,S91综合,S91综合,1577559.5367,True,0.4388489208633093,0.48456134858429384,-0.7687193543175048
12,000027.SZ,深圳能源,1993-09-03,D44电力、热力生产和供应业,D44电力、热力生产和供应业,1311022.7663,True,0.1105263157894738,0.537211714032139,-0.2023762857763139
19,000039.SZ,中集集团,1994-04-08,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,2160333.9174,True,0.0479643056330174,0.16832071185868852,0.014960675567069988
26,000060.SZ,中金岭南,1997-01-23,C32有色金属冶炼和压延加工业,C32有色金属冶炼和压延加工业,1935675.7951,True,0.170582226762002,0.19569236536110657,-0.45080271903085967
27,000061.SZ,农产品,1997-01-10,L72商务服务业,L72商务服务业,2303806.7068,True,0.0013531799729364,-0.2942780174985477,0.11285871650110713
29,000063.SZ,中兴通讯,1997-11-18,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,5245191.9936,True,0.1032138442521632,1.0465478422568852,-0.026941607916164928
32,000069.SZ,华侨城Ａ,1997-09-10,N78公共设施管理业,N78公共设施管理业,2212961.9573,True,0.1145975443383355,0.6986061982074555,-0.2020664122076431
40,000100.SZ,TCL科技,2004-01-30,C39计算机、通信和其他电子设备制造业,C39计算机、通信和其他电子设备制造业,3391271.7883,True,0.0178571428571427,1.5027793579783433,-0.0610213152169535
44,000156.SZ,华数传媒,2000-09-06,R87广播、电视、电影和录音制作业,R87广播、电视、电影和录音制作业,338417.1391,True,-0.0247989276139409,-0.2026116734647324,0.307780984171349
45,000157.SZ,中联重科,2000-10-12,C35专用设备制造业,C35专用设备制造业,3124684.6654,True,0.0175097276264593,0.5787371114667311,-0.09957008001977072
48,000166.SZ,申万宏源,2015-01-26,J67资本市场服务,J67资本市场服务,2792515.8338,True,0.0921348314606742,-0.010502556313712025,-0.3821221599471225
